Apoa1	0.016122212633490562
Kng1	0.012517601251602173
Serpinb11	0.00888801459223032
Ptn	0.00879808608442545
Grem1	0.008361471816897392
Crabp1	0.008179469034075737
Sfrp1	0.008172900415956974
Mest	0.008063653483986855
Actb	0.008060047402977943
Col10a1	0.007561178877949715
Ctla2a	0.007412278093397617
Nupr1	0.0074108075350522995
Ltbp2	0.007359455805271864
Actg2	0.0072084651328623295
Thbs1	0.0070852255448699
Spink1	0.007012862246483564
Mgp	0.006973900832235813
S100a4	0.0069119250401854515
Plac8	0.00687452545389533
Anxa8	0.006860564462840557
Timp1	0.0068239993415772915
Igfbp3	0.006733672693371773
Cthrc1	0.0067277392372488976
Col1a2	0.006653881166130304
Crlf1	0.006522233132272959
Npnt	0.006364407483488321
Igfbp2	0.006297051906585693
Tmsb4x	0.006154981907457113
Ogn	0.006095486227422953
Pdpn	0.006068383809179068
Acta1	0.00606150645762682
Rbp1	0.005941698793321848
Cdkn1c	0.005911643151193857
Ndnf	0.005836562719196081
Lox	0.00581191573292017
Sorbs2	0.005704606417566538
Mmp13	0.005622771102935076
Stmn1	0.005566903855651617
Clca3a1	0.005551470443606377
Rflnb	0.0054611763916909695
Cxcl14	0.005439824890345335
Fgb	0.005424434784799814
Peg3	0.005400134716182947
Spp1	0.005338947754353285
Rpl39l	0.0053253453224897385
Dlk1	0.005311458371579647
Fbn2	0.0052908337675035
Ezr	0.005287063308060169
Stmn2	0.005285541992634535
Loxl2	0.005250387825071812
Igfbp4	0.005196850281208754
Cxcl12	0.005170963238924742
Gpx3	0.00516499625518918
Upk1b	0.005151501391083002
Emp1	0.00513576390221715
Apob	0.005134948529303074
Top2a	0.005105628632009029
Efemp1	0.005096560809761286
Hs6st2	0.005089516751468182
Epha4	0.005087730009108782
Fth1	0.0050789047963917255
Col6a2	0.005060623399913311
Cd9	0.00505660567432642
Atp1b1	0.005025656893849373
Tnc	0.004971780814230442
Krt19	0.00496102636680007
Fbln2	0.0049567935056984425
Fst	0.004954061936587095
Tmem140	0.00493929348886013
Slc6a6	0.0049381135031580925
Angptl7	0.0049301208928227425
Id1	0.004925277549773455
Klf4	0.004911234602332115
Maged2	0.004894861951470375
Col11a1	0.004886577371507883
Rgl1	0.004885298199951649
Mt2	0.004883444868028164
Serpine1	0.004865557420998812
Gsta4	0.004853762220591307
Cavin2	0.004849383141845465
Pdcd4	0.004841658752411604
Vcan	0.004833598621189594
Aebp1	0.004793046973645687
Col7a1	0.004780568182468414
Prss23	0.004775467794388533
Tcf4	0.00477532297372818
Clu	0.004758138675242662
Sema5a	0.004737303592264652
Cpe	0.00473534082993865
Hoxb9	0.0047341035678982735
Akap12	0.004725908860564232
Fgf7	0.004724925849586725
Arl6ip1	0.00471993675455451
Plk2	0.004707657732069492
Col2a1	0.0047041731886565685
Tns1	0.004698328673839569
Col12a1	0.004694713279604912
Ccnd2	0.004693211056292057
Perp	0.00467933714389801
Col3a1	0.004678475204855204
